order_id,customer_id,order_date,status,payment_method,shipping_method,shipping_cost,discount_pct,coupon_code,shipping_date,delivery_date,is_gift
503268,491010,2023-03-05,delivered,credit_card,economy,3.99,,,2023-03-07,2023-03-12,False
588301,412678,2021-03-17,delivered,paypal,standard,3.99,,,2021-03-20,2021-03-27,False
529798,486805,2023-10-27,delivered,paypal,standard,0,,,2023-10-30,2023-11-03,False
560903,476556,2024-03-05,cancelled,debit_card,express,14.99,,,,,False
573178,436429,2024-03-11,delivered,debit_card,standard,0,0,SAVE23,2024-03-13,2024-03-18,True
576701,425146,2022-05-25,cancelled,paypal,standard,14.99,0,,,,False
515126,401105,2023-02-04,delivered,paypal,click_and_collect,0,25,,2023-02-05,2023-02-14,True
587508,423078,2022-09-02,delivered,debit_card,next_day,0,,,2022-09-04,2022-09-14,False
519124,417030,2021-09-08,delivered,paypal,click_and_collect,14.99,,,2021-09-12,2021-09-21,True
512759,416458,2023-01-21,delivered,credit_card,standard,0,,,2023-01-24,2023-01-27,False
529087,483039,2024-06-19,cancelled,google_pay,express,9.99,,,,,False
586593,438672,2021-08-13,delivered,credit_card,express,3.99,,,2021-08-17,2021-08-25,True
581338,403945,2022-08-01,delivered,credit_card,express,14.99,,SAVE29,2022-08-02,2022-08-10,False
595077,431030,2023-10-15,delivered,paypal,click_and_collect,4.99,,,2023-10-20,2023-10-29,False
594204,411603,2021-04-14,delivered,credit_card,express,14.99,25,SAVE28,2021-04-18,2021-04-22,False
558278,488832,2024-02-29,delivered,bank_transfer,express,4.99,10,,2024-03-02,2024-03-09,False
532844,473415,2021-11-26,delivered,credit_card,express,14.99,,,2021-12-01,2021-12-08,False
531398,474199,2021-12-14,delivered,credit_card,economy,6.99,,SAVE10,2021-12-19,2021-12-27,False
594436,488795,2021-09-29,delivered,credit_card,standard,9.99,,,2021-10-01,2021-10-05,False
552756,425805,2024-01-06,processing,credit_card,standard,14.99,0,SAVE19,,,False
578153,441674,2021-12-18,delivered,debit_card,economy,4.99,,,2021-12-21,2021-12-25,False
575459,442636,2023-04-24,delivered,credit_card,standard,6.99,,,2023-04-25,2023-05-01,False
501801,423006,2021-01-11,pending,google_pay,express,0,,,,,False
543507,450871,2024-03-15,cancelled,paypal,standard,3.99,,,,,True
572423,453411,2023-09-27,shipped,debit_card,click_and_collect,6.99,,,2023-09-29,,False
542357,499486,2023-09-02,delivered,credit_card,click_and_collect,9.99,20,,2023-09-05,2023-09-12,False
545151,499937,2022-02-08,delivered,debit_card,next_day,4.99,,,2022-02-12,2022-02-16,False
564616,420557,2022-08-07,delivered,credit_card,express,6.99,,,2022-08-12,2022-08-18,False
548769,496283,2023-10-20,delivered,debit_card,next_day,4.99,0,SAVE26,2023-10-23,2023-10-26,False
577641,427063,2024-08-21,cancelled,paypal,economy,6.99,5,,,,False
574994,470533,2023-06-18,delivered,paypal,standard,14.99,,SAVE22,2023-06-22,2023-07-01,False
540116,423461,2023-11-22,delivered,debit_card,express,14.99,,,2023-11-24,2023-11-30,False
591471,476939,2024-09-14,delivered,credit_card,standard,0,,SAVE25,2024-09-18,2024-09-19,False
502733,436709,2024-07-13,processing,paypal,standard,9.99,,,,,False
571399,446908,2022-11-16,delivered,debit_card,standard,9.99,,SAVE14,2022-11-18,2022-11-23,False
599557,421344,2023-08-03,pending,credit_card,economy,14.99,10,,,,False
536471,497776,2022-05-29,pending,debit_card,standard,3.99,,,,,False
524454,430634,2023-08-25,delivered,credit_card,next_day,3.99,,,2023-08-26,2023-08-30,False
575486,449425,2021-08-28,delivered,paypal,standard,4.99,,,2021-09-02,2021-09-06,False
596543,438559,2021-03-27,processing,credit_card,standard,3.99,10,,,,False
500086,435784,2024-01-09,shipped,debit_card,standard,9.99,10,,2024-01-13,,False
554932,441720,2021-08-16,pending,debit_card,economy,3.99,,,,,False
579002,421939,2021-08-17,pending,paypal,express,14.99,,SAVE5,,,False
556351,414544,2023-03-01,shipped,credit_card,standard,4.99,5,,2023-03-06,,True
574244,453382,2023-09-02,delivered,debit_card,click_and_collect,3.99,,,2023-09-07,2023-09-11,False
583575,418672,2021-07-12,returned,bank_transfer,standard,6.99,,,2021-07-15,,False
506401,488487,2023-10-07,cancelled,credit_card,express,9.99,20,,,,False
590370,495036,2021-06-12,delivered,debit_card,economy,6.99,,,2021-06-17,2021-06-26,False
539064,413263,2021-11-10,shipped,credit_card,click_and_collect,4.99,,,2021-11-11,,False
547092,437237,2023-01-29,delivered,debit_card,standard,0,,SAVE14,2023-01-30,2023-02-06,False
520083,467933,2023-08-20,cancelled,credit_card,standard,14.99,,,,,False
568134,465002,2021-01-13,delivered,credit_card,standard,9.99,,,2021-01-14,2021-01-17,False
579657,499766,2024-05-18,shipped,paypal,express,6.99,,,2024-05-23,,False
571201,486278,2021-10-30,processing,credit_card,standard,6.99,,,,,False
556249,405754,2021-11-19,delivered,paypal,next_day,9.99,,,2021-11-22,2021-11-30,False
501936,476981,2023-08-26,cancelled,paypal,economy,9.99,,SAVE15,,,False
549448,458262,2023-12-14,delivered,paypal,express,3.99,,,2023-12-18,2023-12-28,False
508739,458455,2024-06-01,delivered,paypal,express,4.99,20,SAVE13,2024-06-04,2024-06-12,False
595405,466736,2022-06-18,delivered,debit_card,express,9.99,0,SAVE14,2022-06-23,2022-06-29,False
506353,499834,2024-05-06,delivered,paypal,standard,0,,,2024-05-07,2024-05-10,False
543458,457127,2022-02-22,delivered,credit_card,standard,0,15,SAVE30,2022-02-27,2022-03-03,False
555099,412539,2022-01-20,delivered,paypal,express,9.99,,,2022-01-22,2022-01-26,False
560253,491544,2022-01-15,delivered,bank_transfer,standard,4.99,,SAVE22,2022-01-17,2022-01-20,False
531534,424785,2023-01-24,delivered,credit_card,standard,4.99,0,,2023-01-28,2023-02-01,False
559290,493184,2024-02-20,shipped,debit_card,next_day,3.99,,,2024-02-24,,False
599109,406376,2023-03-22,delivered,credit_card,standard,0,15,,2023-03-26,2023-04-02,False
535830,486203,2022-05-27,delivered,bank_transfer,express,6.99,,SAVE10,2022-05-30,2022-05-31,False
548661,484399,2023-04-24,delivered,paypal,economy,4.99,,SAVE22,2023-04-25,2023-05-04,False
558202,414239,2024-05-27,delivered,credit_card,express,6.99,,,2024-06-01,2024-06-08,False
505666,496948,2021-01-05,delivered,debit_card,express,9.99,,,2021-01-06,2021-01-12,False
510878,431476,2024-06-27,delivered,credit_card,express,14.99,,SAVE6,2024-06-29,2024-07-06,True
552307,404056,2021-01-29,delivered,credit_card,standard,14.99,20,,2021-02-02,2021-02-06,False
541726,430643,2023-09-29,cancelled,debit_card,next_day,6.99,,,,,False
518861,427405,2022-04-22,delivered,debit_card,standard,14.99,,,2022-04-26,2022-04-29,False
558216,430636,2022-04-18,delivered,credit_card,standard,6.99,,SAVE19,2022-04-21,2022-05-01,False
554312,477003,2022-10-08,shipped,credit_card,standard,14.99,,,2022-10-09,,False
512220,483681,2021-08-16,delivered,credit_card,next_day,14.99,,,2021-08-17,2021-08-24,True
529185,407512,2022-12-01,shipped,paypal,standard,14.99,,,2022-12-04,,False
554821,435974,2022-04-21,shipped,credit_card,standard,0,,,2022-04-25,,False
587016,472470,2022-05-24,shipped,credit_card,standard,9.99,20,,2022-05-27,,False
573418,486356,2023-03-11,processing,paypal,express,0,,,,,False
509058,438155,2024-01-28,shipped,credit_card,next_day,3.99,,,2024-02-01,,False
539169,416575,2022-05-14,delivered,paypal,standard,0,20,,2022-05-17,2022-05-22,False
577037,452552,2021-08-30,returned,debit_card,economy,14.99,,SAVE5,2021-09-03,,False
572330,471568,2023-10-06,delivered,credit_card,next_day,6.99,,,2023-10-07,2023-10-10,False
507679,416033,2024-02-13,delivered,bank_transfer,standard,9.99,,,2024-02-16,2024-02-19,False
518351,483540,2022-01-02,delivered,credit_card,standard,14.99,10,,2022-01-07,2022-01-12,False
546886,405017,2024-09-01,delivered,debit_card,economy,9.99,,,2024-09-04,2024-09-12,False
528829,454008,2022-08-08,cancelled,credit_card,standard,14.99,15,SAVE11,,,False
583233,418878,2022-10-16,processing,paypal,next_day,6.99,20,,,,False
502686,485200,2021-07-28,delivered,debit_card,standard,6.99,,,2021-08-01,2021-08-08,False
567112,484730,2023-09-28,shipped,paypal,standard,4.99,5,SAVE6,2023-09-30,,True
536746,475882,2022-10-15,delivered,google_pay,express,3.99,,,2022-10-20,2022-10-25,False
525487,453411,2021-03-05,cancelled,paypal,express,4.99,,,,,False
562771,489128,2023-09-10,delivered,credit_card,next_day,4.99,,,2023-09-11,2023-09-17,False
552228,456694,2021-05-07,delivered,paypal,standard,14.99,0,,2021-05-12,2021-05-13,True
580735,474972,2021-07-12,delivered,credit_card,standard,6.99,,SAVE28,2021-07-17,2021-07-20,False
580449,440593,2023-09-27,delivered,credit_card,standard,4.99,,SAVE17,2023-10-02,2023-10-12,False
521067,403517,2024-08-13,cancelled,credit_card,express,6.99,25,SAVE8,,,False
583905,448404,2022-02-04,pending,credit_card,standard,3.99,,,,,False
580330,483681,2023-12-26,shipped,apple_pay,express,4.99,15,,2023-12-28,,False
552136,473303,2021-08-24,cancelled,paypal,express,6.99,,,,,False
538765,420811,2024-02-24,delivered,debit_card,next_day,14.99,,,2024-02-26,2024-03-03,False
535304,435784,2021-12-24,delivered,debit_card,express,14.99,,,2021-12-28,2022-01-05,False
539491,441724,2021-03-29,delivered,credit_card,click_and_collect,6.99,5,,2021-03-30,2021-04-06,False
565391,408566,2023-07-10,delivered,credit_card,express,6.99,,,2023-07-14,2023-07-16,False
523638,496705,2021-02-13,delivered,credit_card,express,14.99,,SAVE6,2021-02-18,2021-02-19,False
542350,444558,2021-12-10,pending,credit_card,express,0,,,,,False
501199,494700,2022-05-27,delivered,paypal,standard,6.99,20,,2022-05-29,2022-06-02,False
569665,400131,2021-04-30,delivered,paypal,express,3.99,,,2021-05-05,2021-05-12,False
536960,400560,2021-04-04,delivered,google_pay,economy,14.99,,,2021-04-09,2021-04-11,False
588514,483724,2024-06-24,delivered,debit_card,express,3.99,,,2024-06-27,2024-07-05,False
524141,490507,2021-10-04,delivered,credit_card,standard,4.99,5,,2021-10-07,2021-10-17,False
531508,437156,2022-01-18,pending,credit_card,standard,0,,,,,False
597510,416512,2022-03-10,shipped,credit_card,express,3.99,,,2022-03-12,,False
518459,449332,2024-03-06,delivered,credit_card,express,4.99,,,2024-03-08,2024-03-17,False
532837,477101,2021-10-13,delivered,debit_card,next_day,0,,,2021-10-14,2021-10-17,False
522820,425774,2023-12-20,delivered,debit_card,next_day,0,,,2023-12-25,2023-12-31,False
539515,448319,2023-05-04,delivered,apple_pay,express,9.99,25,,2023-05-05,2023-05-15,False
567146,450070,2023-12-15,delivered,apple_pay,standard,9.99,,,2023-12-18,2023-12-24,False
500624,403934,2021-01-08,processing,paypal,standard,0,15,,,,False
504182,461282,2023-03-30,delivered,bank_transfer,economy,0,,,2023-04-03,2023-04-12,False
535901,496658,2021-12-24,shipped,paypal,standard,3.99,10,SAVE26,2021-12-29,,False
510487,425124,2024-01-13,shipped,credit_card,economy,3.99,,,2024-01-14,,False
559555,414156,2023-09-04,delivered,apple_pay,click_and_collect,3.99,,,2023-09-06,2023-09-07,False
592987,426986,2023-09-10,delivered,apple_pay,standard,9.99,,SAVE24,2023-09-15,2023-09-17,False
516517,449998,2023-11-14,processing,credit_card,standard,14.99,20,,,,False
540345,469193,2024-02-06,delivered,paypal,express,4.99,,,2024-02-11,2024-02-15,False
514497,450118,2024-04-22,returned,bank_transfer,click_and_collect,9.99,,,2024-04-23,,True
594391,442739,2023-02-22,delivered,debit_card,standard,0,,,2023-02-26,2023-03-01,False
543384,496283,2022-01-13,delivered,google_pay,standard,14.99,,,2022-01-17,2022-01-19,False
544827,472704,2021-06-09,delivered,credit_card,express,9.99,10,,2021-06-14,2021-06-20,False
532322,426099,2023-11-03,cancelled,credit_card,economy,3.99,,,,,False
552208,488112,2022-01-11,shipped,debit_card,express,14.99,,,2022-01-16,,False
578689,474481,2022-10-04,delivered,bank_transfer,next_day,14.99,,,2022-10-08,2022-10-10,False
514157,442626,2022-02-25,processing,paypal,express,4.99,5,,,,False
542942,406980,2022-03-17,delivered,paypal,standard,3.99,,,2022-03-18,2022-03-22,False
570068,479794,2022-04-13,shipped,credit_card,express,14.99,,,2022-04-14,,False
544307,401390,2023-07-04,processing,debit_card,standard,14.99,,,,,False
541330,481735,2023-01-19,shipped,paypal,standard,4.99,20,,2023-01-22,,False
560101,476830,2024-02-19,delivered,credit_card,standard,6.99,,SAVE20,2024-02-24,2024-02-25,False
536934,449219,2023-03-18,delivered,paypal,next_day,9.99,,SAVE25,2023-03-23,2023-03-24,False
576671,492486,2024-09-16,delivered,paypal,standard,14.99,,SAVE18,2024-09-19,2024-09-28,False
503774,405856,2023-03-10,delivered,credit_card,express,4.99,,,2023-03-14,2023-03-19,False
550354,499407,2021-11-04,delivered,paypal,click_and_collect,6.99,,SAVE14,2021-11-05,2021-11-11,False
522821,421344,2023-10-01,delivered,credit_card,economy,4.99,,SAVE6,2023-10-02,2023-10-12,False
565403,416033,2021-01-12,cancelled,credit_card,express,4.99,,SAVE25,,,False
573806,401390,2021-03-22,delivered,paypal,standard,9.99,10,,2021-03-23,2021-03-28,False
549653,465881,2022-10-23,returned,credit_card,standard,4.99,,,2022-10-25,,True
501959,454842,2022-03-14,shipped,credit_card,standard,14.99,,,2022-03-17,,False
521253,405856,2022-05-19,delivered,google_pay,standard,14.99,,,2022-05-24,2022-06-02,True
536379,478010,2023-04-06,delivered,paypal,standard,9.99,0,,2023-04-09,2023-04-10,False
521566,430704,2021-07-01,delivered,google_pay,economy,0,,,2021-07-02,2021-07-12,False
548355,456300,2021-07-18,shipped,credit_card,standard,14.99,15,,2021-07-20,,False
559267,480744,2024-07-07,processing,paypal,standard,0,10,,,,False
508052,492489,2023-11-25,returned,credit_card,express,0,25,,2023-11-27,,False
531347,463068,2024-04-17,delivered,credit_card,express,14.99,,SAVE16,2024-04-22,2024-04-23,False
599993,454154,2021-08-14,processing,credit_card,click_and_collect,0,,,,,False
527904,472680,2021-02-13,delivered,bank_transfer,standard,6.99,,,2021-02-17,2021-02-26,False
529048,410670,2021-09-09,delivered,debit_card,standard,9.99,,,2021-09-14,2021-09-17,False
586135,465592,2024-06-17,processing,credit_card,click_and_collect,3.99,,,,,False
518926,472938,2023-09-19,delivered,apple_pay,standard,9.99,,SAVE28,2023-09-20,2023-09-29,False
581341,423211,2023-01-06,delivered,google_pay,next_day,3.99,,,2023-01-10,2023-01-17,False
544294,481778,2021-10-02,processing,apple_pay,standard,6.99,,,,,False
588559,436799,2023-04-09,delivered,paypal,economy,14.99,,,2023-04-10,2023-04-12,False
538157,474155,2024-06-08,cancelled,credit_card,click_and_collect,9.99,,,,,False
547033,489151,2024-03-23,shipped,debit_card,standard,9.99,5,,2024-03-28,,False
523761,441450,2021-11-30,shipped,credit_card,click_and_collect,3.99,,SAVE23,2021-12-03,,True
529129,459497,2022-06-12,delivered,credit_card,click_and_collect,3.99,,,2022-06-16,2022-06-23,False
510822,413459,2021-04-20,delivered,credit_card,economy,0,25,SAVE11,2021-04-22,2021-04-25,False
542225,475112,2021-05-09,processing,credit_card,standard,6.99,,,,,False
583890,461156,2023-12-26,delivered,google_pay,standard,14.99,,SAVE6,2023-12-30,2024-01-09,False
570493,476585,2022-10-16,processing,credit_card,next_day,4.99,,SAVE5,,,False
518258,464751,2024-03-09,delivered,credit_card,standard,6.99,,,2024-03-14,2024-03-18,False
568860,451825,2023-09-28,delivered,paypal,standard,6.99,0,,2023-09-29,2023-09-30,False
550708,444352,2022-10-13,delivered,credit_card,express,4.99,,SAVE28,2022-10-16,2022-10-19,False
529669,403945,2023-12-19,delivered,paypal,express,3.99,,,2023-12-22,2023-12-25,False
506041,430997,2022-04-27,delivered,paypal,standard,3.99,5,SAVE16,2022-05-01,2022-05-06,False
536639,445698,2021-07-18,processing,credit_card,standard,3.99,10,,,,False
502654,437237,2022-10-03,pending,bank_transfer,express,4.99,,,,,False
518326,441724,2022-06-29,delivered,credit_card,standard,14.99,,SAVE17,2022-07-03,2022-07-13,False
579311,424785,2024-03-27,delivered,credit_card,express,0,20,,2024-03-28,2024-04-04,False
557027,475112,2022-04-06,shipped,debit_card,economy,4.99,,,2022-04-07,,False
551420,409351,2023-02-06,delivered,credit_card,next_day,9.99,0,,2023-02-10,2023-02-16,True
524093,465860,2023-02-02,shipped,debit_card,standard,9.99,,SAVE24,2023-02-03,,False
590460,412942,2021-04-01,delivered,paypal,next_day,0,,,2021-04-05,2021-04-10,False
580902,446890,2022-08-17,delivered,credit_card,express,4.99,,,2022-08-20,2022-08-22,False
578655,445433,2021-03-05,delivered,credit_card,next_day,0,0,,2021-03-10,2021-03-20,False
511881,430634,2023-04-17,shipped,credit_card,standard,6.99,,,2023-04-21,,False
558015,440481,2023-09-12,processing,credit_card,express,14.99,,,,,False
520700,400268,2023-03-29,returned,paypal,standard,4.99,,,2023-04-02,,False
513003,408503,2021-12-19,shipped,credit_card,economy,6.99,15,,2021-12-24,,False
563618,419566,2021-04-22,cancelled,debit_card,economy,0,25,,,,False
538730,476933,2023-05-17,shipped,credit_card,express,6.99,,SAVE19,2023-05-18,,True
520574,421707,2023-10-22,delivered,paypal,standard,14.99,,,2023-10-26,2023-10-28,False
578674,403561,2024-08-25,delivered,bank_transfer,next_day,6.99,15,SAVE13,2024-08-30,2024-09-08,False
518197,426379,2023-01-14,shipped,debit_card,standard,4.99,,,2023-01-19,,False
517173,405856,2021-04-18,delivered,paypal,express,3.99,,,2021-04-20,2021-04-24,False
503465,468561,2021-11-25,delivered,paypal,express,3.99,,,2021-11-30,2021-12-07,False
539588,489404,2021-09-26,returned,credit_card,standard,4.99,15,,2021-09-29,,False
553381,474148,2021-07-25,delivered,bank_transfer,express,6.99,,,2021-07-27,2021-07-28,False
560818,464597,2021-09-07,shipped,credit_card,standard,6.99,,,2021-09-11,,False
523177,470464,2021-01-13,delivered,paypal,economy,3.99,,,2021-01-14,2021-01-15,False
515626,465382,2022-04-08,delivered,paypal,standard,4.99,,,2022-04-10,2022-04-17,False
547078,427936,2024-02-25,processing,debit_card,standard,3.99,,SAVE29,,,False
589718,420214,2022-04-03,delivered,credit_card,express,4.99,,,2022-04-05,2022-04-06,False
531554,424785,2023-03-05,processing,debit_card,standard,0,0,,,,False
577377,410161,2022-12-29,delivered,paypal,standard,0,,,2022-12-30,2022-12-31,False
523080,462423,2023-04-13,returned,paypal,standard,3.99,,SAVE14,2023-04-18,,False
553230,460902,2022-12-22,returned,credit_card,economy,14.99,25,,2022-12-26,,False
550128,491544,2022-04-09,shipped,credit_card,standard,4.99,,SAVE6,2022-04-12,,False
579183,473303,2024-04-29,delivered,paypal,standard,0,,,2024-05-02,2024-05-04,False
527514,439986,2023-04-11,delivered,paypal,express,6.99,,,2023-04-13,2023-04-23,False
500649,449005,2022-07-21,delivered,paypal,next_day,6.99,,,2022-07-22,2022-07-27,False
551932,474593,2023-02-10,delivered,debit_card,express,14.99,,,2023-02-12,2023-02-14,False
529005,472706,2021-04-17,delivered,credit_card,standard,6.99,,,2021-04-21,2021-04-27,False
516541,425774,2022-06-12,delivered,debit_card,express,0,10,,2022-06-17,2022-06-22,False
546524,413263,2022-02-12,delivered,google_pay,express,3.99,,,2022-02-13,2022-02-17,False
598503,427871,2022-04-16,delivered,apple_pay,express,9.99,,,2022-04-17,2022-04-23,False
504327,492663,2023-12-17,delivered,credit_card,next_day,0,,,2023-12-20,2023-12-26,False
528239,453411,2021-10-23,delivered,credit_card,express,3.99,25,SAVE16,2021-10-26,2021-10-28,False
515874,421157,2023-04-10,delivered,paypal,standard,9.99,,,2023-04-13,2023-04-14,False
530228,468387,2021-01-14,delivered,credit_card,standard,14.99,5,,2021-01-19,2021-01-27,False
576856,467193,2021-07-29,processing,paypal,economy,14.99,,,,,True
520564,497003,2022-11-23,returned,paypal,express,4.99,,,2022-11-24,,False
565550,465860,2021-10-29,delivered,credit_card,economy,9.99,,,2021-10-31,2021-11-06,False
539592,433807,2023-10-01,cancelled,paypal,standard,3.99,,,,,False
569682,458861,2023-06-06,cancelled,credit_card,next_day,4.99,20,,,,False
546962,496658,2024-02-08,delivered,credit_card,click_and_collect,0,25,,2024-02-09,2024-02-18,False
500994,416118,2021-11-24,processing,google_pay,next_day,14.99,10,,,,False
524241,407721,2021-10-06,delivered,credit_card,express,4.99,,,2021-10-09,2021-10-19,False
519821,404202,2021-06-26,shipped,credit_card,standard,3.99,,,2021-06-30,,False
505909,423283,2022-09-17,delivered,credit_card,standard,14.99,,SAVE12,2022-09-21,2022-09-29,False
512480,471568,2021-06-06,delivered,credit_card,standard,14.99,,SAVE26,2021-06-09,2021-06-14,False
588004,444972,2023-09-05,delivered,paypal,click_and_collect,3.99,15,,2023-09-10,2023-09-14,False
576682,499987,2021-02-18,delivered,paypal,express,9.99,,SAVE20,2021-02-23,2021-03-01,False
506389,481778,2022-05-26,delivered,google_pay,express,9.99,15,,2022-05-29,2022-06-02,False
513925,454732,2022-06-29,returned,paypal,standard,0,5,,2022-07-01,,False
575557,475882,2024-09-26,pending,credit_card,standard,0,,SAVE13,,,False
531373,476939,2024-01-29,delivered,bank_transfer,click_and_collect,9.99,20,,2024-01-30,2024-01-31,False
531918,493493,2024-03-04,delivered,debit_card,standard,14.99,,,2024-03-07,2024-03-17,False
527740,458833,2024-01-25,cancelled,paypal,click_and_collect,9.99,,,,,False
548977,431114,2022-06-13,delivered,debit_card,economy,4.99,,,2022-06-16,2022-06-19,False
581132,447067,2022-05-04,delivered,google_pay,express,9.99,,,2022-05-05,2022-05-07,False
529582,402592,2021-10-19,delivered,debit_card,click_and_collect,3.99,,,2021-10-24,2021-10-25,False
564147,411255,2022-04-19,delivered,credit_card,click_and_collect,3.99,,,2022-04-21,2022-04-25,False
579193,456300,2022-11-15,delivered,credit_card,standard,4.99,,,2022-11-16,2022-11-17,False
563860,488486,2024-02-02,delivered,credit_card,express,9.99,0,SAVE13,2024-02-04,2024-02-09,False
511108,424369,2024-08-10,delivered,google_pay,standard,4.99,,,2024-08-13,2024-08-15,False
508099,438603,2021-11-04,processing,paypal,click_and_collect,3.99,,,,,False
500270,411759,2021-02-18,shipped,credit_card,next_day,0,,,2021-02-23,,False
507619,458833,2022-04-12,delivered,credit_card,standard,14.99,,,2022-04-17,2022-04-21,False
584689,430182,2024-05-28,delivered,credit_card,economy,0,5,,2024-05-30,2024-06-03,False
502841,434313,2023-09-21,delivered,credit_card,click_and_collect,9.99,,,2023-09-26,2023-10-01,False
524091,498877,2023-01-17,delivered,credit_card,standard,6.99,,,2023-01-21,2023-01-26,False
592895,454008,2024-09-28,delivered,credit_card,express,4.99,0,,2024-10-02,2024-10-03,False
576253,488224,2021-09-09,delivered,apple_pay,express,0,,,2021-09-13,2021-09-16,False
584938,451813,2021-10-09,returned,credit_card,standard,9.99,,,2021-10-11,,False
544773,475132,2024-03-14,delivered,credit_card,standard,3.99,,,2024-03-15,2024-03-19,False
556398,415765,2024-07-08,delivered,debit_card,standard,0,,,2024-07-10,2024-07-20,False
513035,496283,2021-09-19,cancelled,credit_card,standard,3.99,10,,,,True
549385,449980,2021-08-26,shipped,credit_card,express,9.99,,,2021-08-30,,False
519165,451110,2022-02-12,delivered,credit_card,express,4.99,,,2022-02-16,2022-02-17,False
524144,485420,2023-12-23,delivered,paypal,express,3.99,,,2023-12-25,2024-01-01,False
544631,402486,2024-01-04,processing,credit_card,economy,6.99,,,,,False
549358,443817,2021-04-07,processing,credit_card,standard,4.99,,,,,False
593787,458226,2024-04-15,delivered,paypal,express,4.99,,SAVE29,2024-04-20,2024-04-23,False
594102,457280,2023-02-15,processing,paypal,express,6.99,20,,,,False
588737,425701,2022-11-05,shipped,debit_card,express,3.99,,,2022-11-06,,False
536801,453558,2023-05-24,returned,debit_card,express,3.99,,,2023-05-28,,False
591752,444540,2023-10-17,delivered,debit_card,standard,9.99,,,2023-10-20,2023-10-26,False
564517,439677,2021-04-07,delivered,credit_card,standard,14.99,,,2021-04-11,2021-04-15,False
508387,461263,2023-01-04,delivered,paypal,standard,4.99,0,,2023-01-07,2023-01-13,False
567387,421344,2024-05-02,delivered,credit_card,standard,14.99,20,SAVE10,2024-05-03,2024-05-10,False
596988,415531,2021-12-19,cancelled,credit_card,standard,3.99,,,,,False
548295,498452,2022-04-06,delivered,credit_card,standard,4.99,5,,2022-04-11,2022-04-21,False
546386,429829,2023-01-29,delivered,debit_card,standard,9.99,,SAVE15,2023-02-02,2023-02-12,False
578604,466167,2021-02-24,delivered,credit_card,standard,0,5,,2021-02-28,2021-03-02,False
540514,407512,2024-02-08,delivered,credit_card,standard,3.99,,,2024-02-10,2024-02-16,False
500322,470464,2023-01-15,delivered,paypal,standard,14.99,,SAVE23,2023-01-20,2023-01-24,False
595301,409946,2024-03-02,delivered,paypal,next_day,3.99,,,2024-03-05,2024-03-14,False
558916,472764,2023-11-13,delivered,debit_card,standard,6.99,,,2023-11-14,2023-11-19,False
575938,443724,2021-11-23,delivered,credit_card,standard,14.99,,,2021-11-28,2021-11-29,False
581480,457127,2022-03-21,delivered,credit_card,standard,6.99,25,SAVE19,2022-03-22,2022-03-23,False
518694,472623,2022-04-23,delivered,paypal,standard,9.99,,,2022-04-26,2022-04-28,False
529740,434562,2024-01-23,delivered,credit_card,express,0,10,,2024-01-27,2024-01-30,False
500061,404370,2024-09-27,delivered,debit_card,standard,0,,,2024-09-30,2024-10-08,False
537441,422176,2021-10-17,delivered,paypal,express,3.99,,,2021-10-18,2021-10-20,False
545105,427886,2021-06-21,delivered,debit_card,standard,9.99,,,2021-06-26,2021-06-30,False
595283,404370,2022-05-28,delivered,credit_card,express,14.99,,,2022-06-02,2022-06-06,False
528468,445433,2022-02-04,cancelled,bank_transfer,express,14.99,,SAVE9,,,False
597373,489218,2024-08-30,delivered,bank_transfer,express,3.99,,,2024-09-04,2024-09-07,False
530714,489404,2023-06-24,cancelled,debit_card,standard,4.99,,,,,True
510858,480538,2024-05-02,delivered,paypal,standard,14.99,,,2024-05-06,2024-05-08,False
550471,400484,2023-11-12,shipped,bank_transfer,click_and_collect,3.99,,,2023-11-17,,False
585313,403046,2021-07-19,shipped,paypal,express,4.99,,,2021-07-22,,False
582250,439274,2022-03-14,delivered,credit_card,express,9.99,,SAVE13,2022-03-17,2022-03-26,False
561436,418931,2023-07-01,processing,debit_card,standard,0,,,,,False
561010,486278,2022-09-29,delivered,debit_card,express,6.99,,,2022-10-03,2022-10-04,False
570054,410233,2023-06-10,delivered,credit_card,express,14.99,15,,2023-06-15,2023-06-22,False
509891,426083,2024-05-20,delivered,debit_card,economy,3.99,,,2024-05-23,2024-05-31,False
537337,497776,2023-06-07,processing,credit_card,standard,0,15,,,,False
543450,432394,2023-02-08,delivered,apple_pay,standard,9.99,20,,2023-02-10,2023-02-12,False
549393,412539,2022-10-17,delivered,credit_card,standard,6.99,0,SAVE29,2022-10-18,2022-10-23,False
537961,449081,2022-09-20,cancelled,credit_card,express,3.99,10,SAVE8,,,False
557814,439677,2022-04-01,delivered,credit_card,standard,6.99,,,2022-04-06,2022-04-12,False
596195,431242,2022-01-11,delivered,debit_card,economy,14.99,10,SAVE5,2022-01-12,2022-01-14,False
537740,436799,2024-01-05,shipped,credit_card,express,9.99,10,,2024-01-07,,False
532120,436709,2021-06-12,cancelled,credit_card,standard,3.99,,,,,False
558187,420093,2024-02-08,processing,google_pay,express,14.99,10,,,,False
501684,400268,2022-11-18,delivered,credit_card,economy,6.99,5,,2022-11-22,2022-11-28,False
580601,464418,2024-05-13,delivered,paypal,economy,0,25,SAVE27,2024-05-15,2024-05-17,False
538759,456649,2021-10-23,delivered,debit_card,standard,14.99,25,,2021-10-27,2021-11-03,False
